Address, Symbol Name, Matching
000000710002F890,_ZN32StageStartBindDemoKinopioBrigadeD0Ev,false
000000710002F8C0,_ZNK32StageStartBindDemoKinopioBrigade12getEventTypeEv,false
000000710002F8D0,_ZN32StageStartBindDemoKinopioBrigade9startDemoEv,false
000000710002FAE0,_ZN4sead15FixedSafeStringILi128EED0Ev,false
000000710002FAF0,_ZN22StageStartBindDemoRoveC2EPKc,false
000000710002FBB0,_ZN22StageStartBindDemoRoveC1EPKc,false
000000710002FC30,_ZN22StageStartBindDemoRove4initERKN2al13ActorInitInfoE,false
000000710002FDB0,_ZN22StageStartBindDemoRove18initAfterPlacementEv,false
000000710002FDC0,_ZN22StageStartBindDemoRove10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710002FEB0,_ZN22StageStartBindDemoRove7endDemoEv,false
000000710002FF10,_ZNK22StageStartBindDemoRove9isEndDemoEv,false
000000710002FF20,_ZN22StageStartBindDemoRove11exeBindWaitEv,false
000000710002FF70,_ZN22StageStartBindDemoRove7exeRoveEv,false
0000007100030050,_ZN22StageStartBindDemoRove10exeDemoEndEv,false
0000007100030090,_ZN22StageStartBindDemoRoveD1Ev,false
00000071000300A0,_ZN22StageStartBindDemoRoveD0Ev,false
00000071000300D0,_ZNK22StageStartBindDemoRove12getEventTypeEv,false
00000071000300E0,_ZN22StageStartBindDemoRove9startDemoEv,false
0000007100030190,_ZN24StageStartBindDemoZoomInC2EPKc,false
00000071000302D0,_ZN24StageStartBindDemoZoomInC1EPKc,false
00000071000303D0,_ZN24StageStartBindDemoZoomIn4initERKN2al13ActorInitInfoE,false
0000007100030700,_ZN24StageStartBindDemoZoomIn18initAfterPlacementEv,false
0000007100030720,_ZN24StageStartBindDemoZoomIn10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100030CC0,_ZN24StageStartBindDemoZoomIn7controlEv,false
0000007100030D60,_ZNK24StageStartBindDemoZoomIn9isEndDemoEv,false
0000007100030D70,_ZNK24StageStartBindDemoZoomIn19isEnableWipeOpen2ndEv,false
0000007100030DC0,_ZN24StageStartBindDemoZoomIn11exeBindWaitEv,false
0000007100030E30,_ZN24StageStartBindDemoZoomIn15exePlayerMotionEv,false
0000007100030F50,_ZN24StageStartBindDemoZoomIn19exeCheckpointMotionEv,false
0000007100031010,_ZN24StageStartBindDemoZoomIn21exeCheckpointMotionUpEv,false
0000007100031080,_ZN24StageStartBindDemoZoomIn10exeBindEndEv,false
00000071000312C0,_ZN24StageStartBindDemoZoomIn7bindEndEv,false
0000007100031310,_ZN24StageStartBindDemoZoomIn10exeDemoEndEv,false
0000007100031350,_ZN24StageStartBindDemoZoomInD1Ev,false
0000007100031360,_ZN24StageStartBindDemoZoomInD0Ev,false
0000007100031390,_ZNK24StageStartBindDemoZoomIn12getEventTypeEv,false
00000071000313A0,_ZN24StageStartBindDemoZoomIn9startDemoEv,false
00000071000313B0,_ZN24StageStartBindDemoZoomIn7endDemoEv,false
0000007100031560,_ZN21StageStartEventCameraC2EPKc,false
0000007100031620,_ZN21StageStartEventCameraC1EPKc,false
00000071000316A0,_ZN21StageStartEventCamera4initERKN2al13ActorInitInfoE,false
00000071000317F0,_ZN21StageStartEventCamera9startDemoEv,false
0000007100031840,_ZN21StageStartEventCamera7endDemoEv,false
00000071000318D0,_ZNK21StageStartEventCamera9isEndDemoEv,false
00000071000318E0,_ZN21StageStartEventCamera7exePlayEv,false
0000007100031990,_ZN21StageStartEventCamera6exeEndEv,false
00000071000319A0,_ZN21StageStartEventCameraD1Ev,false
00000071000319B0,_ZN21StageStartEventCameraD0Ev,false
00000071000319E0,_ZNK21StageStartEventCamera12getEventTypeEv,false
00000071000319F0,_ZNK21StageStartEventCamera16isEnableMovementEv,false
0000007100031A20,_ZNK2al10FunctorV0MIP21StageStartEventCameraMS1_FvvEEclEv,false
0000007100031A40,_ZNK2al10FunctorV0MIP21StageStartEventCameraMS1_FvvEE5cloneEv,false
0000007100031A90,_ZN19StageStartEventDemoC2EPKc,false
0000007100031B50,_ZN19StageStartEventDemoC1EPKc,false
0000007100031BD0,_ZN19StageStartEventDemo4initERKN2al13ActorInitInfoE,false
0000007100031C90,_ZN19StageStartEventDemo4killEv,false
0000007100031CC0,_ZN19StageStartEventDemoD1Ev,false
0000007100031CD0,_ZN19StageStartEventDemoD0Ev,false
0000007100031D00,_ZNK19StageStartEventDemo12getEventTypeEv,false
0000007100031D10,_ZN19StageStartEventDemo9startDemoEv,false
0000007100031D20,_ZN19StageStartEventDemo7endDemoEv,false
0000007100031D30,_ZNK19StageStartEventDemo9isEndDemoEv,false
0000007100031D40,_ZN20StageStartEventSoundC2EPKc,false
0000007100031E00,_ZN20StageStartEventSoundC1EPKc,false
0000007100031E80,_ZN20StageStartEventSound4initERKN2al13ActorInitInfoE,false
0000007100031FA0,_ZN20StageStartEventSound9startDemoEv,false
0000007100031FE0,_ZN20StageStartEventSound7endDemoEv,false
0000007100031FF0,_ZNK20StageStartEventSound9isEndDemoEv,false
0000007100032000,_ZNK20StageStartEventSound21isEnableOpenStartWipeEv,false
0000007100032010,_ZN20StageStartEventSound7exePlayEv,false
00000071000320A0,_ZN20StageStartEventSound6exeEndEv,false
00000071000320F0,_ZN20StageStartEventSoundD1Ev,false
0000007100032100,_ZN20StageStartEventSoundD0Ev,false
0000007100032130,_ZNK20StageStartEventSound12getEventTypeEv,false
0000007100032230,_ZN29ActorJointLookControllerParamC2Ev,false
0000007100032250,_ZN29ActorJointLookControllerParamC2EfRKN4sead7Vector2IfEEbPKNS0_8Matrix34IfEES8_,false
0000007100032270,_ZN24ActorJointLookControllerC1EPKN2al9LiveActorEi,false
0000007100032390,_ZN24ActorJointLookControllerD1Ev,false
00000071000323D0,_ZN24ActorJointLookController11appendJointEPKcRKN4sead7Vector3IfEEPK29ActorJointLookControllerParam,false
0000007100032440,_ZN24ActorJointLookController6updateEv,false
0000007100032760,_ZN24ActorJointLookController22setLookAtNearestPlayerEf,false
0000007100032930,_ZN24ActorJointLookController11resetRotateEb,false
0000007100032970,_ZN15ActorMicRumblerC2EPN2al9LiveActorEPKNS0_14AnimScaleParamE,false
0000007100032A20,_ZN15ActorMicRumblerD2Ev,false
0000007100032A70,_ZN15ActorMicRumblerD0Ev,false
0000007100032AC0,_ZN15ActorMicRumbler6updateEv,false
0000007100032AD0,_ZN15ActorMicRumbler12stopAndResetEv,false
0000007100032B10,_ZN15ActorMicRumbler7exeWaitEv,false
0000007100032B60,_ZN15ActorMicRumbler12exeVibrationEv,false
0000007100032CB0,_ZN24ActorRailBrakeMoverParamC2Ev,false
0000007100032CF0,_ZN24ActorRailBrakeMoverParamC2Effffffff,false
0000007100032D20,_ZN19ActorRailBrakeMoverC2EPN2al9LiveActorEfPK24ActorRailBrakeMoverParam,false
0000007100032D50,_ZN19ActorRailBrakeMover17moveSyncRailBrakeEv,false
0000007100032E70,_ZN28ActorStateSupportFreezeParamC2Ev,false
0000007100032E90,_ZN28ActorStateSupportFreezeParamC1Ebi,false
0000007100032EB0,_ZN28ActorStateSupportFreezeParamC1EbibbiRKN4sead7Vector3IfEE,false
0000007100032EF0,_ZN23ActorStateSupportFreezeC1EPN2al9LiveActorEPK28ActorStateSupportFreezeParamPi,false
0000007100032FB0,_ZN23ActorStateSupportFreezeD2Ev,false
0000007100033000,_ZN23ActorStateSupportFreezeD0Ev,false
0000007100033050,_ZN23ActorStateSupportFreeze6appearEv,false
00000071000330A0,_ZN23ActorStateSupportFreeze4killEv,false
00000071000331D0,_ZN23ActorStateSupportFreeze20setScaleAnimTypeHardEv,false
00000071000331E0,_ZNK23ActorStateSupportFreeze14getStrokeFrameEv,false
00000071000331F0,_ZN23ActorStateSupportFreeze10receiveMsgEPKN2al9SensorMsgE,false
0000007100033240,_ZN23ActorStateSupportFreeze21receiveMsgScreenPointEPKN2al9SensorMsgEPNS0_13ScreenPointerEPNS0_17ScreenPointTargetE,false
0000007100033290,_ZN23ActorStateSupportFreeze7exeBindEv,false
0000007100033730,_ZN14AllDeadWatcherC2EPKc,false
00000071000337B0,_ZN14AllDeadWatcherC1EPKc,false
0000007100033830,_ZN14AllDeadWatcherD2Ev,false
00000071000338B0,_ZN14AllDeadWatcherD1Ev,false
0000007100033920,_ZN14AllDeadWatcherD0Ev,false
00000071000339A0,_ZN14AllDeadWatcher4initERKN2al13ActorInitInfoE,false
0000007100033B60,_ZN14AllDeadWatcher12killBySwitchEv,false
0000007100033B70,_ZN14AllDeadWatcher6appearEv,false
0000007100033BD0,_ZN14AllDeadWatcher4killEv,false
0000007100033C00,_ZN14AllDeadWatcher10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100033C50,_ZN14AllDeadWatcher8exeWatchEv,false
0000007100033CC0,_ZN14AllDeadWatcher7exeWaitEv,false
0000007100033D00,_ZN14AllDeadWatcher10exeInvalidEv,false
0000007100033D10,_ZN14AllDeadWatcher10invalidateEv,false
0000007100033E20,nullsub_21,false
0000007100033E30,_ZNK2al10FunctorV0MIP14AllDeadWatcherMS1_FvvEEclEv,false
0000007100033E50,_ZNK2al10FunctorV0MIP14AllDeadWatcherMS1_FvvEE5cloneEv,false
0000007100033EA0,_ZN18BombStateExplosionC1EPN2al9LiveActorEbPK23BombStateExplosionParam,false
0000007100033F20,_ZN18BombStateExplosion4initEv,false
0000007100033F50,_ZN18BombStateExplosion5resetEv,false
0000007100033FE0,_ZN18BombStateExplosion6appearEv,false
0000007100033FF0,_ZN18BombStateExplosion12attackSensorEPN2al9HitSensorES2_PNS0_12ComboCounterE,false
00000071000340A0,_ZN18BombStateExplosion12exeExplosionEv,false
00000071000341D0,_ZN18BombStateExplosionD0Ev,false
0000007100034210,_ZN18BrosMoveStepKeeperC2EPN2al9LiveActorEPNS0_13KeyPoseKeeperERKNS0_13ActorInitInfoE,false
00000071000343C0,_ZN18BrosMoveStepKeeper7endInitEv,false
00000071000344C0,_ZN18BrosMoveStepKeeper6updateEv,false
00000071000346E0,_ZNK18BrosMoveStepKeeper19isCurrentStepKuriboEv,false
0000007100034700,_ZNK18BrosMoveStepKeeper23isCurrentStepRouteDokanEv,false
0000007100034720,_ZNK18BrosMoveStepKeeper22isCurrentStepPoseFixedEv,false
0000007100034740,_ZNK18BrosMoveStepKeeper16isNextStepKuriboEv,false
0000007100034780,_ZNK18BrosMoveStepKeeper20isNextStepRouteDokanEv,false
00000071000347B0,_ZNK18BrosMoveStepKeeper19isNextStepPoseFixedEv,false
00000071000347E0,_ZNK18BrosMoveStepKeeper13isAliveKuriboEv,false
0000007100034860,_ZNK18BrosMoveStepKeeper16tryGetStepKuriboEi,false
0000007100034880,_ZN15BrosStateAttackC1EPN2al9LiveActorEPK18BrosMoveStepKeeper,false
0000007100034AC0,_ZN15BrosStateAttack6appearEv,false
0000007100034B60,_ZN15BrosStateAttack7exeSignEv,false
0000007100034C10,_ZN15BrosStateAttack9exeAttackEv,false
0000007100034D50,_ZN15BrosStateAttack7exeWaitEv,false
0000007100034DD0,_ZN15BrosStateAttack7exeTurnEv,false
0000007100034F80,_ZN15BrosStateAttack6exeEndEv,false
0000007100035000,_ZNK15BrosStateAttack12isAttackStepEv,false
0000007100035050,_ZNK15BrosStateAttack10isSignStepEv,false
00000071000350C0,_ZN15BrosStateAttackD0Ev,false
00000071000351B0,_ZN13BrosStateJumpC2EPN2al9LiveActorEPNS0_13KeyPoseKeeperEPK18BrosMoveStepKeeper,false
0000007100035230,_ZN13BrosStateJump6appearEv,false
0000007100035260,_ZN13BrosStateJump8exeStartEv,false
0000007100035310,_ZN13BrosStateJump7exeLoopEv,false
0000007100035410,_ZN13BrosStateJump7exeLandEv,false
00000071000354C0,_ZNK13BrosStateJump6isLandEv,false
00000071000354F0,_ZN13BrosStateJumpD0Ev,false
0000007100035550,_ZN2kp37turnToTargetOrDefaultDirectionCurrentEPN2al9LiveActorEPK18BrosMoveStepKeeperf,false
00000071000355E0,_ZN2kp31isFaceToDefaultDirectionCurrentEPKN2al9LiveActorEPK18BrosMoveStepKeeper,false
00000071000356F0,_ZN2kp17getCurrentKeyQuatEPK18BrosMoveStepKeeper,false
0000007100035710,_ZN2kp34turnToTargetOrDefaultDirectionNextEPN2al9LiveActorEPK18BrosMoveStepKeeperf,false
00000071000357C0,_ZN2kp28isFaceToDefaultDirectionNextEPKN2al9LiveActorEPK18BrosMoveStepKeeper,false
00000071000358D0,_ZN2kp14getNextKeyQuatEPK18BrosMoveStepKeeper,false
00000071000358F0,_ZN2kp15getNextKeyTransEPK18BrosMoveStepKeeper,false
0000007100035910,_ZN2kp18getCurrentKeyTransEPK18BrosMoveStepKeeper,false
0000007100035930,_ZN2kp31isTurnToDefaultDirectionCurrentEPKN2al9LiveActorEPK18BrosMoveStepKeeper,false
00000071000359E0,_ZN2kp19isCurrentStepKuriboEPK18BrosMoveStepKeeper,false
00000071000359F0,_ZN2kp22isCurrentStepPoseFixedEPK18BrosMoveStepKeeper,false
0000007100035A00,_ZN2kp16updateWeaponPoseEPN2al9LiveActorEPKN4sead8Matrix34IfEERKNS3_7Vector3IfEESB_,false
0000007100035C30,_ZN2kp17killStepKuriboAllEPK18BrosMoveStepKeeperPN2al9HitSensorE,false
0000007100035D20,_ZN2kp23getCurrentStepKuriboNumEPK18BrosMoveStepKeeper,false
0000007100035D50,_ZN2kp44tryRequestSupportFreezeSyncCurrentStepKuriboEPK18BrosMoveStepKeeper,false
0000007100035D80,_ZN2kp47tryRequestEndSupportFreezeSyncCurrentStepKuriboEPK18BrosMoveStepKeeper,false
0000007100035DB0,_ZN13BrosStateWaitC2EPN2al9LiveActorE,false
0000007100035E00,_ZN13BrosStateWait7exeWaitEv,false
0000007100035EA0,_ZN13BrosStateWaitD0Ev,false
0000007100035EE0,_ZN4BullC2EPKc,false
0000007100035F90,_ZN4BullC1EPKc,false
0000007100036040,_ZN4Bull4initERKN2al13ActorInitInfoE,false
0000007100036190,_ZN4Bull12attackSensorEPN2al9HitSensorES2_,false
0000007100036370,_ZNK4Bull12isEnablePushEv,false
00000071000363D0,_ZNK4Bull14isEnableAttackEv,false
0000007100036450,_ZN4Bull10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100036970,_ZNK4Bull15isEnableTrampleEPKN2al9SensorMsgE,false
0000007100036A50,_ZNK4Bull16isEnableBlowDownEv,false
0000007100036AB0,_ZN4Bull6noticeEv,false
0000007100036AD0,_ZNK4Bull17isEnableJumpPanelEv,false
0000007100036B40,_ZN4Bull21receiveMsgScreenPointEPKN2al9SensorMsgEPNS0_13ScreenPointerEPNS0_17ScreenPointTargetE,false
0000007100036D30,_ZNK4Bull21isEnableSupportFreezeEv,false
0000007100036DE0,_ZN4Bull7controlEv,false
0000007100036E40,_ZNK4Bull8isEndRunEv,false
0000007100036F40,_ZN4Bull14updateVelocityEv,false
0000007100036F80,_ZN4Bull13tryNextTargetEv,false
0000007100037000,_ZN4Bull10tryRevivalEv,false
0000007100037050,_ZN4Bull7exeWaitEv,false
0000007100037170,_ZN4Bull7exeFindEv,false
0000007100037230,_ZN4Bull6exeRunEv,false
0000007100037470,_ZN4Bull23trySendMsgAttackCollideEv,false
0000007100037550,_ZN4Bull8exeBrakeEv,false
0000007100037680,_ZN4Bull7exeStopEv,false
00000071000377B0,_ZN4Bull7exeTurnEv,false
0000007100037880,_ZN4Bull7exeJumpEv,false
0000007100037970,_ZN4Bull7exeBlowEv,false
0000007100037A70,_ZN4Bull11exeTrampledEv,false
0000007100037B70,_ZN4Bull14exeTrampledEndEv,false
0000007100037C30,_ZN4Bull8exeAngryEv,false
0000007100037D20,_ZN4Bull10exeRevivalEv,false
0000007100037E50,_ZN4Bull11exeBlowDownEv,false
0000007100037ED0,_ZN4Bull12exePressDownEv,false
0000007100037F60,_ZN4Bull16exeAttackSuccessEv,false
0000007100038060,_ZN4Bull16exeSupportFreezeEv,false
00000071000380A0,_ZN4BullD1Ev,false
00000071000380B0,_ZN4BullD0Ev,false
00000071000382E0,_ZN8ChorobonC2EPKcPKf,false
0000007100038390,_ZN8ChorobonC1EPKcPKf,false
0000007100038440,_ZN8Chorobon4initERKN2al13ActorInitInfoE,false
0000007100038590,_ZN8Chorobon12killBySwitchEv,false
00000071000385E0,_ZN8Chorobon26registerSwitchAreaDirectorEPN2al18SwitchAreaDirectorE,false
0000007100038600,_ZN8Chorobon6appearEv,false
0000007100038610,_ZN8Chorobon7controlEv,false
0000007100038730,_ZN8Chorobon12attackSensorEPN2al9HitSensorES2_,false
00000071000388A0,_ZN8Chorobon10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
0000007100038A80,_ZN8Chorobon21receiveMsgScreenPointEPKN2al9SensorMsgEPNS0_13ScreenPointerEPNS0_17ScreenPointTargetE,false
0000007100038B00,_ZN8Chorobon7exeMoveEv,false
0000007100038B10,_ZN8Chorobon11exeReactionEv,false
0000007100038BB0,_ZN8Chorobon9exeVanishEv,false
0000007100038C20,_ZN12ChorobonNodeD1Ev,false
0000007100038C30,_ZN12ChorobonNodeD0Ev,false
0000007100038C60,_ZN8ChorobonD1Ev,false
0000007100038C70,_ZN8ChorobonD0Ev,false
0000007100038CA0,nullsub_22,false
0000007100038D30,_ZNK2al10FunctorV0MIP8ChorobonMS1_FvvEEclEv,false
0000007100038D50,_ZNK2al10FunctorV0MIP8ChorobonMS1_FvvEE5cloneEv,false
0000007100038DA0,_ZN14ChorobonColonyC2EPKc,false
0000007100038E20,_ZN14ChorobonColonyC1EPKc,false
0000007100038EA0,_ZN14ChorobonColony4initERKN2al13ActorInitInfoE,false
0000007100038FC0,_ZN14ChorobonColony12killBySwitchEv,false
0000007100039000,_ZN14ChorobonColony5startEv,false
0000007100039060,_ZN14ChorobonColony17makeActorAppearedEv,false
0000007100039090,_ZN14ChorobonColony7exeMoveEv,false
0000007100039150,_ZN14ChorobonColony8exeDelayEv,false
0000007100039190,_ZN14ChorobonColony7exeWaitEv,false
0000007100039200,_ZN14ChorobonColony7exeStopEv,false
0000007100039210,_ZN14ChorobonColonyD1Ev,false
0000007100039220,_ZN14ChorobonColonyD0Ev,false
00000071000392C0,nullsub_23,false
0000007100039330,_ZNK2al10FunctorV0MIP14ChorobonColonyMS1_FvvEEclEv,false
0000007100039350,_ZNK2al10FunctorV0MIP14ChorobonColonyMS1_FvvEE5cloneEv,false
00000071000393A0,_ZN12ChorobonCubeC2EPKc,false
0000007100039410,_ZN12ChorobonCubeC1EPKc,false
0000007100039490,_ZN12ChorobonCube4initERKN2al13ActorInitInfoE,false
00000071000394E0,_ZN12ChorobonCube9exeFollowEv,false
00000071000394F0,_ZN12ChorobonCubeD1Ev,false
0000007100039500,_ZN12ChorobonCubeD0Ev,false
0000007100039530,nullsub_24,false
0000007100039540,_ZN18ChorobonCubeHolderC2EPKc,false
00000071000395F0,_ZN18ChorobonCubeHolderC1EPKc,false
00000071000396A0,_ZN18ChorobonCubeHolder4initERKN2al13ActorInitInfoE,false
0000007100039890,_ZN18ChorobonCubeHolder5startEv,false
00000071000398C0,_ZN18ChorobonCubeHolder4killEv,false
0000007100039920,_ZN18ChorobonCubeHolder7exeMoveEv,false
0000007100039AC0,_ZN18ChorobonCubeHolder8exeDelayEv,false
0000007100039B40,_ZN18ChorobonCubeHolder7exeWaitEv,false
0000007100039BD0,_ZN18ChorobonCubeHolder7exeStopEv,false
0000007100039BE0,_ZN18ChorobonCubeHolderD1Ev,false
0000007100039BF0,_ZN18ChorobonCubeHolderD0Ev,false
0000007100039C30,nullsub_25,false
0000007100039D50,_ZNK2al10FunctorV0MIP18ChorobonCubeHolderMS1_FvvEEclEv,false
0000007100039D70,_ZNK2al10FunctorV0MIP18ChorobonCubeHolderMS1_FvvEE5cloneEv,false
0000007100039DC0,_ZN14ChorobonHolderC2EPKc,false
0000007100039E50,_ZN14ChorobonHolderC1EPKc,false
0000007100039EE0,_ZN14ChorobonHolder4initERKN2al13ActorInitInfoE,false
000000710003A1A0,_ZN14ChorobonHolder23calcNearestCoordOfPointEPKN2al9LiveActorE,false
000000710003A350,_ZN14ChorobonHolder8exeWatchEv,false
000000710003A4B0,_ZN14ChorobonHolder15tryGetNodeStartEv,false
000000710003A530,_ZN14ChorobonHolder13tryGetNodeEndEv,false
000000710003A590,_ZN14ChorobonHolderD1Ev,false
000000710003A5A0,_ZN14ChorobonHolderD0Ev,false
000000710003A5E0,_ZN12ChorobonItemC2EPKcPKf,false
000000710003A670,_ZN12ChorobonItemC1EPKcPKf,false
000000710003A710,_ZN12ChorobonItem4initERKN2al13ActorInitInfoE,false
000000710003A7FC,def_710003A7D4,false
000000710003A8B0,_ZN12ChorobonItem18initAfterPlacementEv,false
000000710003A910,_ZN12ChorobonItem17updateItemPostureEv,false
000000710003A960,_ZN12ChorobonItem11exeRailMoveEv,false
000000710003A9C0,_ZN12ChorobonItemD1Ev,false
000000710003A9D0,_ZN12ChorobonItemD0Ev,false
000000710003AA70,_ZN12ChorobonNodeC2EPKcPKf,false
000000710003AAF0,_ZN12ChorobonNodeC1EPKcPKf,false
000000710003AB70,_ZN12ChorobonNode12setRailCoordEf,false
000000710003ABD0,_ZN7CrawlerC2EPKc,false
000000710003AC70,_ZN7CrawlerC1EPKc,false
000000710003AD10,_ZN7Crawler4initERKN2al13ActorInitInfoE,false
000000710003B2D0,_ZN7Crawler12killBySwitchEv,false
000000710003B310,_ZN7Crawler6appearEv,false
000000710003B350,_ZN7Crawler7controlEv,false
000000710003B510,_ZN7Crawler4killEv,false
000000710003B580,_ZN7Crawler12attackSensorEPN2al9HitSensorES2_,false
000000710003B660,_ZN7Crawler10receiveMsgEPKN2al9SensorMsgEPNS0_9HitSensorES5_,false
000000710003BA00,_ZN7Crawler20startTrampleReactionEv,false
000000710003BA50,_ZN7Crawler21receiveMsgScreenPointEPKN2al9SensorMsgEPNS0_13ScreenPointerEPNS0_17ScreenPointTargetE,false
000000710003BBC0,_ZN7Crawler12startClippedEv,false
000000710003BC20,_ZN7Crawler10endClippedEv,false
000000710003BC80,_ZN7Crawler17makeActorAppearedEv,false
000000710003BCD0,_ZN7Crawler13makeActorDeadEv,false
000000710003BD40,_ZN7Crawler10resetParamERKN4sead7Vector3IfEES4_S4_,false
000000710003BE00,_ZN7Crawler12setWalkSpeedEf,false
000000710003BE10,_ZN7Crawler11startLaunchEv,false
000000710003BE60,_ZN7Crawler9startWalkEv,false
000000710003BED0,_ZNK7Crawler9isDamagedEv,false
000000710003BF20,_ZN7Crawler7exeStopEv,false
000000710003BF90,_ZN7Crawler14exeWalkStandbyEv,false
000000710003BFD0,_ZN7Crawler16exeLaunchStandbyEv,false
000000710003BFE0,_ZN7Crawler9exeLaunchEv,false
000000710003BFF0,_ZN7Crawler7exeWalkEv,false
000000710003C050,_ZN7Crawler12exePressDownEv,false
000000710003C200,_ZN7Crawler11exeBlowDownEv,false
000000710003C2B0,_ZN7CrawlerD1Ev,false
000000710003C2C0,_ZN7CrawlerD0Ev,false
000000710003C2F0,nullsub_26,false
000000710003C460,nullsub_27,false
000000710003C470,_ZNK2al10FunctorV0MIP7CrawlerMS1_FvvEEclEv,false
000000710003C490,_ZNK2al10FunctorV0MIP7CrawlerMS1_FvvEE5cloneEv,false
000000710003C590,_ZN16CrawlerGeneratorC2EPKc,false
000000710003C620,_ZN16CrawlerGeneratorC1EPKc,false
000000710003C6B0,_ZN16CrawlerGenerator4initERKN2al13ActorInitInfoE,false
000000710003CA00,_ZN16CrawlerGenerator12stopBySwitchEv,false
000000710003CA10,_ZN16CrawlerGenerator18initAfterPlacementEv,false
000000710003CA50,_ZN16CrawlerGenerator7controlEv,false
000000710003CA60,_ZN16CrawlerGenerator7exeStopEv,false
000000710003CA70,_ZN16CrawlerGenerator17exeLaunchIntervalEv,false
000000710003CAD0,_ZN16CrawlerGenerator13exeLaunchSignEv,false
000000710003CB30,_ZN16CrawlerGenerator9exeLaunchEv,false
000000710003CB80,_ZN16CrawlerGeneratorD1Ev,false
000000710003CB90,_ZN16CrawlerGeneratorD0Ev,false
000000710003CC10,nullsub_28,false
000000710003CCF0,_ZNK2al10FunctorV0MIP16CrawlerGeneratorMS1_FvvEEclEv,false
000000710003CD10,_ZNK2al10FunctorV0MIP16CrawlerGeneratorMS1_FvvEE5cloneEv,false
000000710003CDC0,_ZN23CrawlerLaunchStateParamC2Ev,false
000000710003CDF0,_ZN23CrawlerLaunchStateParamC1Effffiii,false
000000710003CE10,_ZN18CrawlerLaunchStateC2EPN2al9LiveActorEPK23CrawlerLaunchStateParamPNS0_16DeriveActorGroupI7CrawlerEE,false
000000710003CE80,_ZN18CrawlerLaunchState6appearEv,false
000000710003CE90,_ZN18CrawlerLaunchState7controlEv,false
000000710003CFC0,_ZN18CrawlerLaunchState12exeLaunchSetEv,false
000000710003D140,_ZN18CrawlerLaunchState13exeAppearSignEv,false
000000710003D1B0,_ZN18CrawlerLaunchState9exeAppearEv,false
000000710003D250,_ZN18CrawlerLaunchState12exeAppearEndEv,false
000000710003D2C0,_ZN18CrawlerLaunchStateD0Ev,false
000000710003D410,_ZN21CrawlerWalkStateParamC2Ev,false
000000710003D450,_ZN21CrawlerWalkStateParamC2Effffffffffi,false
000000710003D490,_ZN16CrawlerWalkStateC1EPN2al9LiveActorEPNS0_13KeyPoseKeeperERKN4sead7Vector3IfEEPK21CrawlerWalkStateParam,false
000000710003D570,_ZN16CrawlerWalkState6appearEv,false
000000710003D5F0,_ZN16CrawlerWalkState4killEv,false
000000710003D600,_ZN16CrawlerWalkState9checkFallEv,false
000000710003D680,_ZN16CrawlerWalkState7exeWalkEv,false
000000710003DB00,_ZN16CrawlerWalkState11exeTurnWallEv,false
000000710003DD50,_ZN16CrawlerWalkState11exeTurnEdgeEv,false
000000710003E090,_ZN16CrawlerWalkState7exeFallEv,false
000000710003E1D0,_ZN16CrawlerWalkState15exeKeyWalkFirstEv,false
000000710003E370,_ZN16CrawlerWalkState10exeKeyWalkEv,false
000000710003E500,_ZN16CrawlerWalkStateD0Ev,false
000000710003E590,_ZN15EnemyAttachItemC2EPN2al9LiveActorEPKcS4_iPKN4sead7Vector3IfEEPKNS5_8Matrix34IfEERS8_bb,false
000000710003E680,_ZN15EnemyAttachItemC1EPN2al9LiveActorEPKcS4_iPKN4sead7Vector3IfEEPKNS5_8Matrix34IfEERS8_bb,false
000000710003E770,_ZN15EnemyAttachItem4initERKN2al13ActorInitInfoE,false
000000710003E8D0,_ZN15EnemyAttachItem11initPostureEv,false
000000710003E920,_ZN15EnemyAttachItem13updatePostureEv,false
000000710003EA90,_ZN15EnemyAttachItem6appearEv,false
000000710003EAD0,_ZN15EnemyAttachItem12attackSensorEPN2al9HitSensorES2_,false
000000710003EB50,_ZN15EnemyAttachItem12startClippedEv,false
000000710003EBA0,_ZN15EnemyAttachItem10endClippedEv,false
000000710003EBF0,_ZN15EnemyAttachItem17makeActorAppearedEv,false
000000710003EC50,_ZN15EnemyAttachItem13makeActorDeadEv,false
000000710003ECB0,_ZN15EnemyAttachItem9exeAttachEv,false
000000710003ED70,_ZN15EnemyAttachItem7exeFallEv,false
000000710003EEC0,_ZN15EnemyAttachItem14exeBreakBubbleEv,false
000000710003EF00,_ZN15EnemyAttachItem10exeFallEndEv,false
000000710003EF40,_ZN15EnemyAttachItem8exePopUpEv,false
000000710003EFA0,_ZN15EnemyAttachItem7exeWaitEv,false
000000710003EFB0,_ZN15EnemyAttachItem17setFollowTransPtrEPKN4sead7Vector3IfEE,false
000000710003EFD0,_ZN15EnemyAttachItem15setFollowMtxPtrEPKN4sead8Matrix34IfEE,false
000000710003EFF0,_ZN15EnemyAttachItem11setVelocityERKN4sead7Vector3IfEE,false
